,V1,V2,V3,V4,V5
437,0.136241503,0.372818112,0.01326348,0.348882177,0.143908978
438,0.627181888,0.863758497,0.348882177,0.01326348,0.856091022
439,0.119032545,0.883332039,0.584219791,0.140848959,0.031810649
440,0.116667961,0.880967455,0.140848959,0.584219791,0.968189351
441,0.605491037,0.004749776,0.418947823,0.416064145,0.2759181
442,0.995250224,0.394508963,0.416064145,0.418947823,0.7240819
443,0.931592519,0.066361486,0.346050434,0.000179855,0.916363715
444,0.933638514,0.068407481,0.000179855,0.346050434,0.083636285
445,0.82435292,0.326420506,0.104764193,0.348841972,0.460527658
446,0.673579494,0.17564708,0.348841972,0.104764193,0.539472342
447,0.753800751,0.586745095,0.26649384,0.657314809,0.652560598
448,0.413254905,0.246199249,0.657314809,0.26649384,0.347439402
449,0.053586691,0.182068469,0.446086169,0.031643741,0.180540971
450,0.817931531,0.946413309,0.031643741,0.446086169,0.819459029
451,0.080542078,0.27824472,0.177300209,0.579028314,0.304631487
452,0.72175528,0.919457922,0.579028314,0.177300209,0.695368513
453,0.691564819,0.052747185,0.155243994,0.256799562,0.38219311
454,0.947252815,0.308435181,0.256799562,0.155243994,0.61780689
455,0.046201741,0.79779754,0.493855564,0.305145779,0.301390694
456,0.20220246,0.953798259,0.305145779,0.493855564,0.698609306
457,0.788759883,0.578235003,0.302431511,0.526976395,0.443179618
458,0.421764997,0.211240117,0.526976395,0.302431511,0.556820382
459,0.407168375,0.114901945,0.374528787,0.200404546,0.628801991
460,0.885098055,0.592831625,0.200404546,0.374528787,0.371198009
461,0.296981514,0.349035029,0.007207419,0.433643174,0.169991751
462,0.650964971,0.703018486,0.433643174,0.007207419,0.830008249
463,0.960197768,0.931923161,0.072562456,0.303889226,0.658565667
464,0.068076839,0.039802232,0.303889226,0.072562456,0.341434333
465,0.814909123,0.387540581,0.532372642,0.638397711,0.378982426
466,0.612459419,0.185090877,0.638397711,0.532372642,0.621017574
467,0.745619998,0.781712425,0.013888669,0.537941398,0.066910093
468,0.218287575,0.254380002,0.537941398,0.013888669,0.933089907
469,0.983733647,0.79328881,0.420914901,0.083828922,0.249901775
470,0.20671119,0.016266353,0.083828922,0.420914901,0.750098225
471,0.387793876,0.72213574,0.114795334,0.319639632,0.291671348
472,0.27786426,0.612206124,0.319639632,0.114795334,0.708328652
473,0.592106351,0.557632488,0.343489152,0.227211814,0.54164397
474,0.442367512,0.407893649,0.227211814,0.343489152,0.45835603
475,0.640330957,0.664949151,0.325927301,0.380137655,0.021405224
476,0.335050849,0.359669043,0.380137655,0.325927301,0.978594776
477,0.661732342,0.814337525,0.33726467,0.107172354,0.427824306
478,0.185662475,0.338267658,0.107172354,0.33726467,0.572175694
479,0.466265497,0.870843949,0.408425062,0.209891679,0.369356173
480,0.129156051,0.533734503,0.209891679,0.408425062,0.630643827
481,0.591888565,0.330319793,0.132658376,0.543180093,0.614148295
482,0.669680207,0.408111435,0.543180093,0.132658376,0.385851705
483,0.781977394,0.00642368,0.234236556,0.472561729,0.658044618
484,0.99357632,0.218022606,0.472561729,0.234236556,0.341955382
485,0.370052832,0.44981025,0.173447231,0.431375636,0.763030822
486,0.55018975,0.629947168,0.431375636,0.173447231,0.236969178
487,0.185236022,0.905446532,0.142115216,0.038499615,0.148466327
488,0.094553468,0.814763978,0.038499615,0.142115216,0.851533673
489,0.9270173,0.484995983,0.162097268,0.469025285,0.024249248
490,0.515004017,0.0729827,0.469025285,0.162097268,0.975750752
491,0.703108244,0.20585126,0.415301416,0.199646727,0.385938633
492,0.79414874,0.296891756,0.199646727,0.415301416,0.614061367
493,0.595247176,0.914708168,0.498185014,0.367496473,0.078839906
494,0.085291832,0.404752824,0.367496473,0.498185014,0.921160094
495,0.540940156,0.031437225,0.180285032,0.513337882,0.144503916
496,0.968562775,0.459059844,0.513337882,0.180285032,0.855496084
497,0.165661854,0.499316347,0.157952129,0.385783206,0.631852096
498,0.500683653,0.834338146,0.385783206,0.157952129,0.368147904
499,0.26540178,0.779090682,0.117199794,0.584100052,0.799947387
500,0.220909318,0.73459822,0.584100052,0.117199794,0.200052613
501,0.195171547,0.320110233,0.248576379,0.540165388,0.341234006
502,0.679889767,0.804828453,0.540165388,0.248576379,0.658765994
503,0.897607917,0.712135862,0.226954525,0.532237116,0.683111756
504,0.287864138,0.102392083,0.532237116,0.226954525,0.316888244
505,0.604935176,0.469659638,0.282297894,0.095081448,0.256381618
506,0.530340362,0.395064824,0.095081448,0.282297894,0.743618382
507,0.398145136,0.055521857,0.655057851,0.359304427,0.553579751
508,0.944478143,0.601854864,0.359304427,0.655057851,0.446420249
509,0.016592339,0.289478297,0.606153229,0.554463597,0.312243217
510,0.710521703,0.983407661,0.554463597,0.606153229,0.687756783
511,0.47024403,0.384700409,0.10877024,0.387565843,0.146224067
512,0.615299591,0.52975597,0.387565843,0.10877024,0.853775933
513,0.685449249,0.840689529,0.561983234,0.660940074,0.356679818
514,0.159310471,0.314550751,0.660940074,0.561983234,0.643320182
515,0.824348854,0.930791887,0.321998538,0.285376789,0.802635328
516,0.069208113,0.175651146,0.285376789,0.321998538,0.197364672
517,0.371720403,0.822554856,0.476778389,0.113565116,0.560850428
518,0.177445144,0.628279597,0.113565116,0.476778389,0.439149572
519,0.503097831,0.625930878,0.088340444,0.464371804,0.536260509
520,0.374069122,0.496902169,0.464371804,0.088340444,0.463739491
521,0.661419623,0.575226864,0.508084906,0.153677867,0.307615131
522,0.424773136,0.338580377,0.153677867,0.508084906,0.692384869
523,0.361050225,0.856267526,0.264037314,0.398539271,0.134456157
524,0.143732474,0.638949775,0.398539271,0.264037314,0.865543843
525,0.370053819,0.404244232,0.2138676,0.348273616,0.113770114
526,0.595755768,0.629946181,0.348273616,0.2138676,0.886229886
527,0.964988885,0.455379473,0.17356707,0.103035567,0.297137086
528,0.544620527,0.035011115,0.103035567,0.17356707,0.702862914
529,0.594613759,0.169201037,0.133033547,0.558939333,0.093363857
530,0.830798963,0.405386241,0.558939333,0.133033547,0.906636143
531,0.789667063,0.091168644,0.582041501,0.258914807,0.141336634
532,0.908831356,0.210332937,0.258914807,0.582041501,0.858663366
533,0.207393209,0.558874732,0.352779024,0.618572316,0.25033469
534,0.441125268,0.792606791,0.618572316,0.352779024,0.74966531
535,0.628910263,0.56076402,0.353283436,0.179587668,0.661178158
536,0.43923598,0.371089737,0.179587668,0.353283436,0.338821842
537,0.036939822,0.994775638,0.128914686,0.195324045,0.847854088
538,0.005224362,0.963060178,0.195324045,0.128914686,0.152145912
539,0.415234696,0.390964689,0.023710069,0.593499689,0.531211884
540,0.609035311,0.584765304,0.593499689,0.023710069,0.468788116
541,0.254382239,0.539770123,0.263185257,0.220197719,0.485937046
542,0.460229877,0.745617761,0.220197719,0.263185257,0.514062954
543,0.857857149,0.602739547,0.209328376,0.571716454,0.793514911
544,0.397260453,0.142142851,0.571716454,0.209328376,0.206485089
545,0.310740194,0.44191017,0.133652924,0.474591974,0.924387858
546,0.55808983,0.689259806,0.474591974,0.133652924,0.075612142
547,0.629901704,0.036701441,0.281449726,0.598858731,0.428025399
548,0.963298559,0.370098296,0.598858731,0.281449726,0.571974601
549,0.599634443,0.404410884,0.502642714,0.280117024,0.896054048
550,0.595589116,0.400365557,0.280117024,0.502642714,0.103945952
551,0.35928991,0.079151205,0.586652401,0.285893472,0.050843025
552,0.920848795,0.64071009,0.285893472,0.586652401,0.949156975
553,0.958562755,0.525858018,0.577035857,0.132694208,0.219144272
554,0.474141982,0.041437245,0.132694208,0.577035857,0.780855728
555,0.446684151,0.069716211,0.095495011,0.334193798,0.721347479
556,0.930283789,0.553315849,0.334193798,0.095495011,0.278652521
557,0.135288853,0.146230976,0.159210613,0.554611711,0.683803432
558,0.853769024,0.864711147,0.554611711,0.159210613,0.316196568
559,0.378760502,0.516414251,0.311247089,0.322863036,0.531525076
560,0.483585749,0.621239498,0.322863036,0.311247089,0.468474924
561,0.716149266,0.170251918,0.443517026,0.406876267,0.929780832
562,0.829748082,0.283850734,0.406876267,0.443517026,0.070219168
563,0.372670354,0.95161407,0.226565659,0.673232858,0.629539366
564,0.04838593,0.627329646,0.673232858,0.226565659,0.370460634
565,0.843001339,0.105968534,0.401617565,0.552637139,0.372314773
566,0.894031466,0.156998661,0.552637139,0.401617565,0.627685227
567,0.428967847,0.787103283,0.308129849,0.382031902,0.610541658
568,0.212896717,0.571032153,0.382031902,0.308129849,0.389458342
569,0.715047977,0.203562012,0.336719271,0.593123275,0.8839147
570,0.796437988,0.284952023,0.593123275,0.336719271,0.1160853
571,0.111280993,0.703900216,0.368586885,0.105346918,0.398757961
572,0.296099784,0.888719007,0.105346918,0.368586885,0.601242039
573,0.926345026,0.808251465,0.04204805,0.056991532,0.258827479
574,0.191748535,0.073654974,0.056991532,0.04204805,0.741172521
575,0.1421618,0.724496052,0.158931693,0.509670849,0.135220287
576,0.275503948,0.8578382,0.509670849,0.158931693,0.864779713
577,0.231767057,0.382880347,0.220341912,0.221386346,0.693036511
578,0.617119653,0.768232943,0.221386346,0.220341912,0.306963489
579,0.779834398,0.934460007,0.219667017,0.53353183,0.869002408
580,0.065539993,0.220165602,0.53353183,0.219667017,0.130997592
581,0.030519458,0.775872845,0.09188996,0.563712173,0.656267126
582,0.224127155,0.969480542,0.563712173,0.09188996,0.343732874
583,0.386252531,0.255065539,0.338043498,0.238993177,0.657407448
584,0.744934461,0.613747469,0.238993177,0.338043498,0.342592552
585,0.815260801,0.083324383,0.037334388,0.676316063,0.76940689
586,0.916675617,0.184739199,0.676316063,0.037334388,0.23059311
587,0.238968567,0.37285923,0.440085859,0.51280044,0.88001133
588,0.62714077,0.761031433,0.51280044,0.440085859,0.11998867
589,0.652987489,0.460869911,0.578292386,0.622033854,0.356471245
590,0.539130089,0.347012511,0.622033854,0.578292386,0.643528755
591,0.6702823,0.5078849,0.117875424,0.692732397,0.530094464
592,0.4921151,0.3297177,0.692732397,0.117875424,0.469905536
593,0.558131803,0.437444395,0.033902511,0.278286795,0.677857431
594,0.562555605,0.441868197,0.278286795,0.033902511,0.322142569
595,0.560497719,0.656178646,0.274152015,0.412389283,0.750828661
596,0.343821354,0.439502281,0.412389283,0.274152015,0.249171339
597,0.274772667,0.706194906,0.132977203,0.031936088,0.881438422
598,0.293805094,0.725227333,0.031936088,0.132977203,0.118561578
599,0.915246692,0.763329338,0.558458731,0.508616184,0.682067867
600,0.236670662,0.084753308,0.508616184,0.558458731,0.317932133
601,0.59710633,0.132231102,0.001481277,0.522612455,0.614146924
602,0.867768898,0.40289367,0.522612455,0.001481277,0.385853076
603,0.589335348,0.896525455,0.460903536,0.203676821,0.393673167
604,0.103474545,0.410664652,0.203676821,0.460903536,0.606326833
605,0.309615998,0.834573673,0.422691931,0.51291294,0.649684134
606,0.165426327,0.690384002,0.51291294,0.422691931,0.350315866
607,0.987134295,0.683286923,0.002133117,0.234851463,0.990339815
608,0.316713077,0.012865705,0.234851463,0.002133117,0.009660185
609,0.800411854,0.970563633,0.316101856,0.279473863,0.263928407
610,0.029436367,0.199588146,0.279473863,0.316101856,0.736071593
611,0.40112499,0.364849435,0.602976641,0.518764352,0.809184683
612,0.635150565,0.59887501,0.518764352,0.602976641,0.190815317
613,0.718285635,0.536225789,0.213112694,0.048053432,0.034021258
614,0.463774211,0.281714365,0.048053432,0.213112694,0.965978742
615,0.565618214,0.1345504,0.205493816,0.361675472,0.053138295
616,0.8654496,0.434381786,0.361675472,0.205493816,0.946861705
617,0.532457999,0.06280186,0.216149728,0.063129989,0.750661726
618,0.93719814,0.467542001,0.063129989,0.216149728,0.249338274
619,0.12512722,0.843276577,0.570154458,0.615420534,0.593184605
620,0.156723423,0.87487278,0.615420534,0.570154458,0.406815395
621,0.773224814,0.826808324,0.517371937,0.660538399,0.298272209
622,0.173191676,0.226775186,0.660538399,0.517371937,0.701727791
623,0.791645931,0.661101551,0.647558434,0.313143195,0.81988464
624,0.338898449,0.208354069,0.313143195,0.647558434,0.18011536
625,0.499009405,0.106253146,0.526721906,0.158376211,0.784913944
626,0.893746854,0.500990595,0.158376211,0.526721906,0.215086056
627,0.098831951,0.271477816,0.531316868,0.155710265,0.202443541
628,0.728522184,0.901168049,0.155710265,0.531316868,0.797556459
629,0.546216494,0.803979867,0.546288558,0.389020706,0.772062505
630,0.196020133,0.453783506,0.389020706,0.546288558,0.227937495
631,0.333673485,0.735606077,0.203322425,0.253902929,0.305515899
632,0.264393923,0.666326515,0.253902929,0.203322425,0.694484101
633,0.454882016,0.153635537,0.395364209,0.689108339,0.561603613
634,0.846364463,0.545117984,0.689108339,0.395364209,0.438396387
635,0.101720168,0.722188269,0.150708948,0.475265795,0.313157962
636,0.277811731,0.898279832,0.475265795,0.150708948,0.686842038
637,0.810415167,0.999288457,0.350324218,0.359602648,0.176077276
638,0.000711543,0.189584833,0.359602648,0.350324218,0.823922724
639,0.018728345,0.723658876,0.081388406,0.566792963,0.244946071
640,0.276341124,0.981271655,0.566792963,0.081388406,0.755053929
641,0.955893762,0.937285519,0.165121834,0.176803571,0.390511968
642,0.062714481,0.044106238,0.176803571,0.165121834,0.609488032
643,0.461979309,0.300585344,0.104314513,0.585285717,0.017608586
644,0.699414656,0.538020691,0.585285717,0.104314513,0.982391414
645,0.296923782,0.910550937,0.615372292,0.169530188,0.774241809
646,0.089449063,0.703076218,0.169530188,0.615372292,0.225758191
647,0.729020358,0.423648505,0.399679613,0.068858469,0.706369398
648,0.576351495,0.270979642,0.068858469,0.399679613,0.293630602
649,0.285626433,0.778262163,0.123074549,0.123006354,0.050515948
650,0.221737837,0.714373567,0.123006354,0.123074549,0.949484052
651,0.528872284,0.700185976,0.320629829,0.355835624,0.949215549
652,0.299814024,0.471127716,0.355835624,0.320629829,0.050784451
653,0.864628004,0.212503274,0.416601474,0.625700371,0.997806387
654,0.787496726,0.135371996,0.625700371,0.416601474,0.002193613
655,0.732509627,0.780092597,0.135633257,0.569538994,0.376558325
656,0.219907403,0.267490373,0.569538994,0.135633257,0.623441675
657,0.600311974,0.532610239,0.374755991,0.352633046,0.900386422
658,0.467389761,0.399688026,0.352633046,0.374755991,0.099613578
659,0.939631396,0.648162089,0.659841841,0.577897168,0.577089793
660,0.351837911,0.060368604,0.577897168,0.659841841,0.422910207
661,0.977929984,0.930672668,0.431382638,0.355616675,0.127470729
662,0.069327332,0.022070016,0.355616675,0.431382638,0.872529271
663,0.529096167,0.216414157,0.317262088,0.653078548,0.601457789
664,0.783585843,0.470903833,0.653078548,0.317262088,0.398542211
665,0.467000663,0.084598146,0.674768572,0.395998855,0.020119366
666,0.915401854,0.532999337,0.395998855,0.674768572,0.979880634
667,0.98177182,0.543037262,0.008531407,0.558833131,0.780867104
668,0.456962738,0.01822818,0.558833131,0.008531407,0.219132896
669,0.159414227,0.401877306,0.216152893,0.120119879,0.041461674
670,0.598122694,0.840585773,0.120119879,0.216152893,0.958538326
671,0.738689695,0.583452638,0.304892763,0.613837388,0.908671088
672,0.416547362,0.261310305,0.613837388,0.304892763,0.091328912
673,0.922829337,0.786202365,0.132066601,0.563659951,0.052498625
674,0.213797635,0.077170663,0.563659951,0.132066601,0.947501375
675,0.366323065,0.531393113,0.562268936,0.097927281,0.991942091
676,0.468606887,0.633676935,0.097927281,0.562268936,0.008057909
677,0.874448977,0.124710997,0.099834671,0.624045711,0.132167498
678,0.875289003,0.125551023,0.624045711,0.099834671,0.867832502
679,0.437475311,0.527795883,0.079914106,0.046978964,0.186946488
680,0.472204117,0.562524689,0.046978964,0.079914106,0.813053512
681,0.144657691,0.899712696,0.262782336,0.036013616,0.806836718
682,0.100287304,0.855342309,0.036013616,0.262782336,0.193163282
683,0.220608533,0.991772452,0.125748096,0.439796774,0.898855173
684,0.008227548,0.779391467,0.439796774,0.125748096,0.101144827
685,0.081240393,0.466600413,0.484940641,0.553892957,0.556564483
686,0.533399587,0.918759607,0.553892957,0.484940641,0.443435517
687,0.858433881,0.946258302,0.69281507,0.140770146,0.232428928
688,0.053741698,0.141566119,0.140770146,0.69281507,0.767571072
689,0.216253713,0.274764019,0.270275455,0.454524129,0.435866383
690,0.725235981,0.783746287,0.454524129,0.270275455,0.564133617
691,0.76906401,0.096667183,0.373049532,0.510161597,0.683298901
692,0.903332817,0.23093599,0.510161597,0.373049532,0.316701099
693,0.423705151,0.186842595,0.092698083,0.46711179,0.054337333
694,0.813157405,0.576294849,0.46711179,0.092698083,0.945662667
695,0.527504544,0.927490442,0.580542807,0.417114331,0.784092211
696,0.072509558,0.472495456,0.417114331,0.580542807,0.215907789
697,0.272335054,0.241415262,0.300196867,0.306177044,0.29254991
698,0.758584738,0.727664946,0.306177044,0.300196867,0.70745009
699,0.099244234,0.16408697,0.568575334,0.210630714,0.729176917
700,0.83591303,0.900755766,0.210630714,0.568575334,0.270823083
701,0.878168876,0.028237414,0.09412793,0.409249649,0.915955901
702,0.971762586,0.121831124,0.409249649,0.09412793,0.084044099
703,0.714246998,0.786879071,0.002724231,0.09125735,0.157647753
704,0.213120929,0.285753002,0.09125735,0.002724231,0.842352247
705,0.356464033,0.145849063,0.100700337,0.647603535,0.393001337
706,0.854150937,0.643535967,0.647603535,0.100700337,0.606998663
707,0.410483681,0.760661447,0.352715131,0.374696415,0.155011504
708,0.239338553,0.589516319,0.374696415,0.352715131,0.844988496
709,0.1651053,0.021190707,0.684815043,0.115102028,0.041756461
710,0.978809293,0.8348947,0.115102028,0.684815043,0.958243539
711,0.620260003,0.061028269,0.082593753,0.36030104,0.373836296
712,0.938971731,0.379739997,0.36030104,0.082593753,0.626163704
713,0.107281213,0.055045684,0.193996412,0.155862542,0.65348521
714,0.944954316,0.892718787,0.155862542,0.193996412,0.34651479
715,0.948594216,0.395223212,0.268186906,0.570913994,0.580039732
716,0.604776788,0.051405784,0.570913994,0.268186906,0.419960268
717,0.818483958,0.831595442,0.268753511,0.308451329,0.121134076
718,0.168404558,0.181516042,0.308451329,0.268753511,0.878865924
719,0.924711244,0.578086254,0.43425031,0.347783656,0.419060854
720,0.421913746,0.075288756,0.347783656,0.43425031,0.580939146
721,0.641159481,0.423498935,0.525821094,0.347805299,0.299164481
722,0.576501065,0.358840519,0.347805299,0.525821094,0.700835519
723,0.713674182,0.899086041,0.30493891,0.338536907,0.251109611
724,0.100913959,0.286325818,0.338536907,0.30493891,0.748890389
725,0.979616648,0.673564772,0.532057213,0.041482872,0.014339976
726,0.326435228,0.020383352,0.041482872,0.532057213,0.985660024
727,0.602592711,0.002891292,0.320466599,0.445935717,0.873513885
728,0.997108708,0.397407289,0.445935717,0.320466599,0.126486115
729,0.79892313,0.093278571,0.159685671,0.022609864,0.488290064
730,0.906721429,0.20107687,0.022609864,0.159685671,0.511709936
731,0.240714633,0.391665196,0.426401297,0.069805022,0.386328331
732,0.608334804,0.759285367,0.069805022,0.426401297,0.613671669
733,0.026832678,0.556447882,0.667382811,0.274057602,0.7949165
734,0.443552118,0.973167322,0.274057602,0.667382811,0.2050835
735,0.983408807,0.530597589,0.278066645,0.020249214,0.42754916
736,0.469402411,0.016591193,0.020249214,0.278066645,0.57245084
737,0.22643366,0.060559862,0.565133047,0.538652883,0.771852887
738,0.939440138,0.77356634,0.538652883,0.565133047,0.228147113
739,0.39037489,0.051871233,0.1344742,0.666038528,0.747309825
740,0.948128767,0.60962511,0.666038528,0.1344742,0.252690175
741,0.210965644,0.252311182,0.242596101,0.440368411,0.948087547
742,0.747688818,0.789034356,0.440368411,0.242596101,0.051912453
743,0.535465056,0.314827098,0.621572906,0.368073576,0.936996531
744,0.685172902,0.464534944,0.368073576,0.621572906,0.063003469
745,0.909624357,0.757199618,0.381872094,0.668824054,0.787667476
746,0.242800382,0.090375643,0.668824054,0.381872094,0.212332524
747,0.065516321,0.996341365,0.392981297,0.388721108,0.524820027
748,0.003658635,0.934483679,0.388721108,0.392981297,0.475179973
749,0.961366901,0.691853473,0.506183497,0.639675469,0.160380367
750,0.308146527,0.038633099,0.639675469,0.506183497,0.839619633
751,0.89458572,0.002859791,0.247999563,0.161118691,0.696364682
752,0.997140209,0.10541428,0.161118691,0.247999563,0.303635318
753,0.928069569,0.854587575,0.657276665,0.548786374,0.293866948
754,0.145412425,0.071930431,0.548786374,0.657276665,0.706133052
755,0.272881994,0.902179592,0.652491813,0.542987707,0.900533281
756,0.097820408,0.727118006,0.542987707,0.652491813,0.099466719
757,0.167125978,0.480823949,0.406479537,0.175653934,0.607938243
758,0.519176051,0.832874022,0.175653934,0.406479537,0.392061757
759,0.591124507,0.28533692,0.348013503,0.618073463,0.263543976
760,0.71466308,0.408875493,0.618073463,0.348013503,0.736456024
761,0.269009189,0.424928594,0.157982049,0.150369301,0.971746099
762,0.575071406,0.730990811,0.150369301,0.157982049,0.028253901
763,0.096351532,0.690535204,0.335413892,0.271173556,0.982629516
764,0.309464796,0.903648468,0.271173556,0.335413892,0.017370484
765,0.187938303,0.853281949,0.452144487,0.497361977,0.415553058
766,0.146718051,0.812061697,0.497361977,0.452144487,0.584446942
767,0.583230716,0.666429408,0.012123294,0.230395041,0.025184347
768,0.333570592,0.416769284,0.230395041,0.012123294,0.974815653
769,0.81258235,0.43300187,0.60471194,0.690390511,0.350846575
770,0.56699813,0.18741765,0.690390511,0.60471194,0.649153425
771,0.879132094,0.856628507,0.270722973,0.081236902,0.527009295
772,0.143371493,0.120867906,0.081236902,0.270722973,0.472990705
773,0.009726502,0.940874468,0.367454971,0.382283526,0.737301911
774,0.059125532,0.990273498,0.382283526,0.367454971,0.262698089
775,0.44896121,0.138474441,0.418370896,0.515380287,0.271127702
776,0.861525559,0.55103879,0.515380287,0.418370896,0.728872298
777,0.690639522,0.252962347,0.284208461,0.235011437,0.461542917
778,0.747037653,0.309360478,0.235011437,0.284208461,0.538457083
779,0.920839123,0.177780141,0.620644158,0.091645234,0.173826997
780,0.822219859,0.079160877,0.091645234,0.620644158,0.826173003
781,0.352596259,0.419487592,0.092517347,0.177019058,0.512890679
782,0.580512408,0.647403741,0.177019058,0.092517347,0.487109321
783,0.519048273,0.395218668,0.628841981,0.240811975,0.883039329
784,0.604781332,0.480951727,0.240811975,0.628841981,0.116960671
785,0.269530723,0.677823845,0.347245343,0.363464288,0.709423472
786,0.322176155,0.730469277,0.363464288,0.347245343,0.290576528
787,0.713129502,0.396485215,0.546996275,0.321919838,0.664576153
788,0.603514785,0.286870498,0.321919838,0.546996275,0.335423847
789,0.112127762,0.050772385,0.222893345,0.486157924,0.100771874
790,0.949227615,0.887872238,0.486157924,0.222893345,0.899228126
791,0.051401086,0.749656313,0.38868488,0.628812379,0.180429847
792,0.250343687,0.948598914,0.628812379,0.38868488,0.819570153
793,0.102771485,0.822389701,0.288868514,0.005736035,0.41280838
794,0.177610299,0.897228515,0.005736035,0.288868514,0.58719162
795,0.098519151,0.94990849,0.648497648,0.262643391,0.153439315
796,0.05009151,0.901480849,0.262643391,0.648497648,0.846560685
797,0.674120086,0.045857293,0.367699687,0.396382424,0.588045055
798,0.954142707,0.325879914,0.396382424,0.367699687,0.411954945
799,0.149973102,0.185393019,0.506563174,0.252717418,0.929615398
800,0.814606981,0.850026898,0.252717418,0.506563174,0.070384602
801,0.461772012,0.805751823,0.62034874,0.521841807,0.869857381
802,0.194248177,0.538227988,0.521841807,0.62034874,0.130142619
803,0.995738815,0.676629973,0.26133319,0.665067748,0.52939853
804,0.323370027,0.004261185,0.665067748,0.26133319,0.47060147
805,0.435881547,0.304503903,0.156041769,0.571086962,0.154282791
806,0.695496097,0.564118453,0.571086962,0.156041769,0.845717209
807,0.780427941,0.553591616,0.363069156,0.4717333,0.375594159
808,0.446408384,0.219572059,0.4717333,0.363069156,0.624405841
809,0.840698673,0.163387029,0.486528155,0.032799513,0.245131345
810,0.836612971,0.159301327,0.032799513,0.486528155,0.754868655
811,0.975024477,0.482414313,0.624056151,0.104985441,0.816540639
812,0.517585687,0.024975523,0.104985441,0.624056151,0.183459361
813,0.799848799,0.870417246,0.59495441,0.040954028,0.293360702
814,0.129582754,0.200151201,0.040954028,0.59495441,0.706639298
815,0.009171368,0.084638904,0.428397655,0.132928799,0.239617015
816,0.915361096,0.990828632,0.132928799,0.428397655,0.760382985
817,0.723246149,0.12714409,0.602290154,0.486999436,0.712536603
818,0.87285591,0.276753851,0.486999436,0.602290154,0.287463397
819,0.62337863,0.257680728,0.36589862,0.077586094,0.349544216
820,0.742319272,0.37662137,0.077586094,0.36589862,0.650455784
821,0.728112861,0.506030334,0.147639668,0.523393603,0.684415753
822,0.493969666,0.271887139,0.523393603,0.147639668,0.315584247
823,0.323681307,0.866285846,0.460892249,0.393816111,0.216316173
824,0.133714154,0.676318693,0.393816111,0.460892249,0.783683827
825,0.444453429,0.523495762,0.459299394,0.585176019,0.652107989
826,0.476504238,0.555546571,0.585176019,0.459299394,0.347892011
827,0.723421562,0.612121624,0.661373437,0.355224515,0.570079319
828,0.387878376,0.276578438,0.355224515,0.661373437,0.429920681
829,0.52151065,0.642044729,0.142885,0.346401753,0.999774915
830,0.357955271,0.47848935,0.346401753,0.142885,0.000225085
831,0.409498472,0.608193237,0.231663083,0.422874001,0.994671367
832,0.391806763,0.590501528,0.422874001,0.231663083,0.005328633
833,0.96062303,0.170482122,0.137792144,0.106521299,0.087168406
834,0.829517878,0.03937697,0.106521299,0.137792144,0.912831594
835,0.418908317,0.631451697,0.00717633,0.337404331,0.207321696
836,0.368548303,0.581091683,0.337404331,0.00717633,0.792678304
837,0.978637759,0.331845526,0.577325366,0.144709186,0.304866668
838,0.668154474,0.021362241,0.144709186,0.577325366,0.695133332
839,0.605539046,0.970276993,0.120922666,0.329791653,0.724481206
840,0.029723007,0.394460954,0.329791653,0.120922666,0.275518794
841,0.789539839,0.145033596,0.495911688,0.21814499,0.845177685
842,0.854966404,0.210460161,0.21814499,0.495911688,0.154822315
843,0.418743935,0.901057269,0.663798185,0.309886597,0.095285284
844,0.098942731,0.581256065,0.309886597,0.663798185,0.904714716
845,0.108971454,0.597345532,0.674176242,0.552699453,0.227842746
846,0.402654468,0.891028546,0.552699453,0.674176242,0.772157254
847,0.956703608,0.401034103,0.111854608,0.098809112,0.23714943
848,0.598965897,0.043296392,0.098809112,0.111854608,0.76285057
849,0.607802341,0.907321971,0.367308495,0.587547072,0.780285103
850,0.092678029,0.392197659,0.587547072,0.367308495,0.219714897
851,0.847227579,0.156776716,0.68048922,0.15600535,0.599438918
852,0.843223284,0.152772421,0.15600535,0.68048922,0.400561082
853,0.042995229,0.550113686,0.021468312,0.070419644,0.844678212
854,0.449886314,0.957004771,0.070419644,0.021468312,0.155321788
855,0.928585515,0.232616539,0.274355083,0.362142187,0.715359598
856,0.767383461,0.071414485,0.362142187,0.274355083,0.284640402
857,0.691449324,0.06507863,0.394818157,0.67050271,0.086403889
858,0.93492137,0.308550676,0.67050271,0.394818157,0.913596111
859,0.147549814,0.70680778,0.170589486,0.18580039,0.990914517
860,0.29319222,0.852450186,0.18580039,0.170589486,0.009085483
861,0.750967053,0.584760945,0.560810896,0.557876931,0.642416888
862,0.415239055,0.249032947,0.557876931,0.560810896,0.357583112
863,0.255412547,0.040596188,0.637122321,0.120604304,0.726204726
864,0.959403812,0.744587453,0.120604304,0.637122321,0.273795274
865,0.476893542,0.153132664,0.25857886,0.549326603,0.564286929
866,0.846867336,0.523106458,0.549326603,0.25857886,0.435713071
867,0.588731257,0.504187075,0.523713264,0.143884805,0.0882892
868,0.495812925,0.411268743,0.143884805,0.523713264,0.9117108
869,0.799485814,0.515460799,0.180847414,0.592858165,0.225737813
870,0.484539201,0.200514186,0.592858165,0.180847414,0.774262187
871,0.908173264,0.153363886,0.176098934,0.651926488,0.087662543
872,0.846636114,0.091826736,0.651926488,0.176098934,0.912337457
873,0.593400925,0.673619323,0.388489704,0.627730516,0.016981313
